es,You have completed the diagnostic.,Ha completado el Diagnóstico.
es,"You may Send Reminders to encourage the team to complete the Diagnostic by clicking the ""Send Reminders"" button below. Reminders will be sent to all members who have not yet completed and will contain a link to their Team Diagnostic.",Usted puede enviar recordatorios para que los equipos completen el Diagnóstico haciendo click en el botón “Enviar Recordatorios” más abajo. Los recordatorios serán enviados a todos los participantes que aún no lo hayan completado e incluirá un link a su Team Diagnostic.
es,"You may Send Reminders to encourage the team to complete the Diagnostic by clicking the ""Send Reminders"" button below. Reminders will be sent to all members who have not yet completed and will contain a link to their Team Leader View Diagnostic.",Usted puede enviar recordatorios para que los equipos completen el Diagnóstico haciendo click en el botón “Enviar Recordatorios” más abajo. Los recordatorios serán enviados a todos los participantes que aún no lo hayan completado e incluirá un link a su Team Leader View.
es,You may choose to manually Deploy the Team Diagnostic now:,Usted puede elegir enviar manualmente el Team Diagnostic ahora:
es,You may choose to manually Deploy the Team Leader View Diagnostic now:,Usted puede elegir enviar manualmente el Team Leader View ahora:
es,You will be receiving your Team Report on the date that you requested on your submitted prep form.,Usted recibirá su informe en la fecha y en la forma de preparación que usted lo solicitó.
es,You will be receiving your report on the date that you requested on your submitted prep form.,Usted recibirá su informe en la fecha y en la forma de preparación que usted lo solicitó.
es,Your  is Complete.,Su es completa.
es,Your Company Logo,Logo de su Compañia
es,Your Current Reports,Sus informes actuales
es,Your Profile,Su Perfil
es,Your Team Diagnostic has been Deployed.  Check back here regularly for status.,Su Team Diagnóstic ha sido enviado. Revise aquí regularmente para conocer el estado.
es,Your Team Diagnostic is Complete.,Su Team Diagnostic está completo.
es,"Your Team Diagnostic is Complete.  In order to access the Report for the Participants, you must first complete the Order for this Participant.
      Note: Once you have ordered the Report, you can preview, customize pagination, modify language options and","Su Team Diagnostic está completo. Para acceder al reporte para los Participnates, usted debe completar primero una Orden para este Participante. Nota: Una vez solicitado el informe, usted podrá previsualizar, personalizar la compaginación, modificar idioma y descargar la versión final tantas veces como lo necesite."
es,"Your Team Diagnostic is In Progress.  Check back here regularly for status. When all participants have completed the Diagnostic, you may choose ""Complete Diagnostic"".","Su Team Diagnostic está en progreso. Por favor revise acá regularmente para conocer el estado. Cuando todos los participantes hayan completado el Diagnóstico, usted puede elegir “Completar Diagnóstico”."
es,Your Team Leader View Diagnostic has been Deployed.  Check back here regularly for status.,"Su Team Leader View está en progreso. Por favor revise acá regularmente para conocer el estado. Cuando todos los participantes hayan completado el Diagnóstico, usted puede elegir “Completar Diagnóstico”."
es,"Your Team Leader View Diagnostic is Complete.  In order to access the Report for the Participants, you must first complete the Order for this Participant.","Su diagnóstico de Team Leader View está completo. Para acceder al reporte, usted debe primero completar la órden para este participante."
es,"Your Team Leader View Diagnostic is Complete.  In order to access the Report for the Participants, you must first complete the Order for this Participant.
      Note: Once you have ordered the Report, you can preview, customize pagination, modify language","Su Team Leader View está completo. Para acceder al reporte para los Participnates, usted debe completar primero una Orden para este Participante. Nota: Una vez solicitado el informe, usted podrá previsualizar, personalizar la compaginación, modificar idioma y descargar la versión final tantas veces como lo necesite."
eu,Mon [abbreviated weekday],Al.
eu,Monday [weekday],Astelehena
eu,Nov [abbreviated month],Aza
es,"Your Team Leader View Diagnostic is In Progress.  Check back here regularly for status. When all participants have completed the Diagnostic, you may choose ""Complete Diagnostic"".","Su diagnóstico de Team Leader View está en Progreso. Por favor, revise recurrentemente para comprobar el estado. Cuando todos los participantes hayan completado el cuestionario, usted podrá pinchar en ""Completar Diagnóstico""."
es,Your profile has been updated.,Su perfil ha sido actualizado
es,Your session has expired. You will be redirected back to login.,Su sesión ha caducado. Usted será redirigido al inicio de sesión.
es,Zip can't be blank,Código postal no puede estar en blanco
es,can't be blank,No puede quedar en blanco
es,coupons,cupones
es,download metrics for analysis,Descargar métricas para el análisis
es,for Non Profit pricing.,para organizaciones sin fines de lucro.
es,has just completed the Team Diagnostic Assessment.,acaba de completar el Team Diagnostic™.
es,has just completed the Team Diagnostic.,acaba de completar el Team Diagnostic™.
es,has just completed the Team Leader View Diagnostic.,acaba de completer el Team Leader View™.
es,home,inicio
es,members: needs at least one member,miembros: necesita al menos un miembro
es,needs to be after the auto deploy at date,tiene que ser después del despliegue automático en la fecha
es,of,de
es,orders,ordenes
es,"please be sure to change it here. If multiple time zones, please use the time zone for a majority of the team members.","por favor, asegúrese de cambiarlo aquí. Si hay múltiples zonas horarias, utilice la zona horaria de la mayoría de los participantes. "
es,team,equipo
es,translate,Traducir
es,user,usuarios
es,users,usuarios
et,Apr [abbreviated month],Apr 
et,April [month],Aprill
et,Aug [abbreviated month],Aug 
et,August [month],August
et,Dec [abbreviated month],Dets 
et,December [month],Detsember
et,Feb [abbreviated month],Veebr
et,February [month],Veebruar
et,Fri [abbreviated weekday],R
et,Friday [weekday],Reede
et,Jan [abbreviated month],Jaan 
et,January [month],Jaanuar
et,Jul [abbreviated month],Juuli
et,July [month],Juuli
et,Jun [abbreviated month],Juuni
et,June [month],Juuni
et,Mar [abbreviated month],Märts
et,March [month],Märts
et,May [abbreviated month],Mai 
et,May [month],Mai
et,Mon [abbreviated weekday],E
et,Monday [weekday],Esmaspäev
et,Nov [abbreviated month],Nov 
et,November [month],November
et,Oct [abbreviated month],Okt 
et,October [month],Oktoober
et,Sat [abbreviated weekday],L
et,Saturday [weekday],Laupäev
et,Sep [abbreviated month],Sept 
et,September [month],September
et,Sun [abbreviated weekday],P
et,Sunday [weekday],Pühapäev
et,Thu [abbreviated weekday],N
et,Thursday [weekday],Neljapäev
et,Tue [abbreviated weekday],T
et,Tuesday [weekday],Teisipäev
et,Wed [abbreviated weekday],K
et,Wednesday [weekday],Kolmapäev
eu,Apr [abbreviated month],Api
eu,April [month],Apirila
eu,Aug [abbreviated month],Abu
eu,August [month],Abuztua
eu,Dec [abbreviated month],Abe
eu,December [month],Abendua
eu,Feb [abbreviated month],Ots
eu,February [month],Otsaila
eu,Fri [abbreviated weekday],Or.
eu,Friday [weekday],Ostirala
eu,Jan [abbreviated month],Urt
eu,January [month],Urtarrila
eu,Jul [abbreviated month],Uzt
eu,July [month],Uztaila
eu,Jun [abbreviated month],Eka
eu,June [month],Ekaina
eu,Mar [abbreviated month],Mar
eu,March [month],Martxoa
eu,November [month],Azaroa
eu,Oct [abbreviated month],Urr
eu,October [month],Urria
eu,Sat [abbreviated weekday],Lr.
eu,Saturday [weekday],Larunbata
eu,Sep [abbreviated month],Ira
eu,September [month],Iraila
eu,Sun [abbreviated weekday],Ig.
eu,Sunday [weekday],Igandea
eu,Thu [abbreviated weekday],Og.
eu,Thursday [weekday],Osteguna
eu,Tue [abbreviated weekday],Ar.
eu,Tuesday [weekday],Asteartea
eu,Wed [abbreviated weekday],Az.
eu,Wednesday [weekday],Asteazkena
ex,Accountability, Responsabilidad
ex,"After clicking the FINISH button, your diagnostic will be submitted and you will not be able to modify your responses.",Después de teclear TERMINADO tu diagnóstico se enviará y no podras rectificar ninguna de tus respuestas.
ex,Alignment, Alineación
ex,Back,Atrás
ex,Begin Assessment,Comience Diagnóstico
ex,Camaraderie,Camaradería
ex,Communication,Comunicación
ex,Company Name,Nombre de la Empresa
ex,Completed Assessments,Diagnósticos Completos
ex,Completely Describes,Describe Totalmente
ex,Congratulations! All Team Members have completed the Team Diagnostic Assessment.,Felicidades! Todos los miembros del equipo han completado el Team Diagnostic.
ex,Constructive Interaction,Interacción Constructiva
ex,DO NOT FORWARD THIS EMAIL,NO RE-ENVÍE ESTE MENSAJE
ex,Dear,Apreciado/a
ex,Decision Making,Toma de Decisiones
ex,Diagnostic,Diagnóstico
ex,Diagnostic Question:,Pregunta de Diagnóstico:
ex,Diagnostic Reminder Email,Email recordatorio de Diagnóstico
ex,Does not Describe,No Describe
ex,Email Address,Dirección de correo electrónico
ex,Enter your email address to login,Escribe tu direccion de correo electronico para conectarte
ex,Enter your email address to login.,Escriba su dirección de correo electrónico para acceder.
ex,Finish,Terminado
ex,Goals & Strategies,Objetivos y Estrategias
ex,High Positivity,Alta Positividad
ex,High Productivity,Alta Productividad
ex,"However since your team has finished early, please let us know if you would like to have your report generated at this time.","De todas maneras ya que su equipo ha finalizado antes, por favor, inquenos si quisiera que se generar su Analisis final ahora."
ex,"If your e-mail system will not allow you to click through to the Diagnostic, please copy the following link and paste it into your Web browser address bar.","Si su sistema de correo electrónico no le permitirá hacer clic a través del Equipo de Evaluación, por favor copie el siguiente link y pegarlo en la barra de dirección del navegador Web."
ex,"If your e-mail system will not allow you to click through to the Team Assessment, please copy the following link and paste it into your Web browser address bar.","Si su programa de correo electrónico no le permite hacer click para acceder al Team Diagnostic, copie el siguiente enlace y péguelo en la barra de direcciones de su navegador Web."
ex,Invalid Login.,Identificación no Válida.
ex,It appears you've already started the diagnostic. You're now viewing the next question you need to answer.,Aparece que ya ha iniciado el diagnóstico. Ahora esta en la pregunta siguiente que debe responder.
ex,Logged in as,Conectado como
ex,Login, Acceder
ex,Logout,Salir
ex,Low Positivity,Baja Positividad
ex,Low Productivity,Baja Productividad
ex,My Profile,Mi Perfil
ex,Next Question,Próxima Pregunta
ex,Optimism,Optimismo
ex,Please contact,"Por favor, contacte con"
ex,Please contact:,"Por favor, contacte con:"
ex,Please make sure to capture the entire link as it may break into two lines during the e-mail translation.," Por favor, asegúrese de copiar todo el enlace ya que este puede haberse partido en dos línea al generar el mensaje."
ex,Previous Question,Pregunta Anterior
ex,Proactive,Proactividad
ex,Questions Completed,Preguntas Terminadas
ex,Remaining Assessments,Diagnósticos Restantes
ex,Report Ready,Informe esté listo
ex,Resources, Recursos
ex,Respect, Respeto
ex,Save and Exit,Grabar y Salir
ex,Saving Response...,Grabar la respuesta...
ex,Start the Diagnostic,Comienzo el Diagnóstico
ex,Successfully logged out.,La session se cerro adecuadamente.
ex,Team Assessment Email,Correo electronico de Team Diagnostic
ex,Team Diagnostic,Team Diagnostic
ex,Team Diagnostic Email,Correo electrónico de Team Diagnostic™
ex,Team Leader View Diagnostic,Team Leader View
ex,Team Leader View Diagnostic Email,Correo electrónico de Team Leader View™
ex,Team Leadership,Liderazgo de Equipo
ex,Team Members,Miembros del Equipo
ex,Test Drive,"""Test Drive"""
ex,Thank you,Gracias
ex,Thank you for using the Team Diagnostic Assessment.,Gracias por utilizar el Team Diagnostic.
ex,Thank you for using the Team Diagnostic.,Gracias por usar el Team Diagnostic™.
ex,Thank you for using the Team Leader View Diagnostic.,Gracias por usar el Team Leader View™.
ex,Thanks for your participation.,Gracias por su participación.
ex,This Diagnostic has already been completed.,El Diagnóstico ya está completado.
ex,This is to notify you of a change in status with your Team.,Este correo es para avisar de un cambio de status en tu Equipo.
ex,To our homepage,A nuestra página de inicio
ex,Total Assessments,Diagnósticos Totales
ex,Trouble logging in?, ¿Problemas para acceder?
ex,Trust,Confianza
ex,Values Diversity,Diversidad de Valores
ex,Welcome,Bienvenido
ex,Welcome to the,Bienvenido al
ex,Welcome to the Team Diagnostic,Bienvenido al Team Diagnostic
ex,Welcome to the Team Diagnostic Assessment,Bienvenido al cuestionario Team Diagnostic
ex,Welcome to the Team Leader View Diagnostic,Bienvenido al Team Leader View
ex,You have completed the diagnostic.,Has terminado el Diagnóstico.
ex,You will be receiving your Team Report on the date that you requested on your submitted prep form.,Recibira el Analisis final del Equipoen la fecha que ha solicitado en el documento preparatorio enviado.
ex,Your session has expired. You will be redirected back to login.,Su sesión ha caducado. Se le redirige a ingresar.
ex,has just completed the Team Diagnostic Assessment.,ha completado el Team Diagnostic.
ex,of, de
fa,Apr [abbreviated month],آور
fa,April [month],آوریل
fa,Aug [abbreviated month],اوت
fa,August [month],اوت
fa,Dec [abbreviated month],دسا
fa,December [month],دسامبر
fa,Feb [abbreviated month],فور
fa,February [month],فوریه
fa,Fri [abbreviated weekday],ج.
fa,Friday [weekday],جمعه
fa,Jan [abbreviated month],ژان
fa,January [month],ژانویه
fa,Jul [abbreviated month],ژوی
fa,July [month],ژوئیه
fa,Jun [abbreviated month],ژون
fa,June [month],ژوئن
fa,Mar [abbreviated month],مار
fa,March [month],مارس
fa,May [abbreviated month],مـه
fa,May [month],مه
fa,Mon [abbreviated weekday],د.
fa,Monday [weekday],دوشنبه
fa,Nov [abbreviated month],نوا
fa,November [month],نوامبر
fa,Oct [abbreviated month],اكت
fa,October [month],اكتبر
fa,Sat [abbreviated weekday],ش.
fa,Saturday [weekday],شنبه
fa,Sep [abbreviated month],سپت
fa,September [month],سپتامبر
fa,Sun [abbreviated weekday],ی.
fa,Sunday [weekday],یک‌شنبه
fa,Thu [abbreviated weekday],پ.
fa,Thursday [weekday],پنج‌شنبه
fa,Tue [abbreviated weekday],س.
fa,Tuesday [weekday],سه‌شنبه
fa,Wed [abbreviated weekday],چ.
fa,Wednesday [weekday],چهارشنبه
fi,Completion Deadline,Loppuunsaattamisen takaraja
fi,"""Send Diagnostic On"" needs to be at least 15 minutes from now to prevent the diagnostic from launching before you are finished with the set up","Kyselyn lähettämisen ajoittamiseksi tarvitaan ainakin 15 minuuttia, ettet vahingossa lähetä sitä ennen kuin olet saanut kaikki osat valmiiksi. "
fi,"(Warning: Unless you add members to the team, the diagnostic will not deploy.)","(Varoitus: ellet lisää tiimiin jäseniä, kyselyä ei lähetetä.)"
fi,High Productivity,Korkea tuottavuus
fi,- Compiled Organization View vs. the Team Diagnostic,Koonti Organisaation View tarkastelusta vs. Team Diagnostic
fi,- Team 360 View vs. the Team Diagnostic,Team 360 View tarkastelu vs. Team Diagnostic
fi,- Team Leader View vs. the Team Diagnostic,Team Leader View tarkastelu vs. Team Diagnostic
fi,"<li class=""special""> Step 1 of 5 </li>",Ensimmäinen askel viidestä
fi,"<li class=""special""> Step 2 of 5 </li>",Toinen askel viidestä
fi,"<li class=""special""> Step 3 of 5 </li>",Kolmas askel viidestä
fi,"<li class=""special""> Step 4 of 5 </li>",Neljäs askel viidestä
fi,"<li class=""special""> Step 5 of 5 </li>",Vaihe 5/5
fi,A Reminder Letter has been sent to the participants.,Muistutuskirje on lähetetty osallistujille.
fi,A Reminder was automatically sent on,Muistutus lähetetty automaattisesti
fi,Accountability,Vastuunkantaminen
fi,Actions,Toimenpiteet
fi,Add,Lisää
fi,Add Participant,Lisää osallistuja
fi,Add coupon,Lisää kuponki
fi,Add information on Participant who will complete the diagnostic.,"Lisää tietoja osallistujasta, jolle arviointi lähetetään."
fi,Add information on Participants who will complete the diagnostic.,Lisää tietoa kyselyyn vastaavista osallistujista.
fi,Additional Report Options,Lisää raporttivaihtoehtoja
fi,Address,Osoite
fi,Diagnostic,tiimin arviointikysely
fi,Diagnostic Question:,Arvioinnin kysymys:
fi,"After clicking the FINISH button, your diagnostic will be submitted and you will not be able to modify your responses.","Kun painat SAATA PÄÄTÖKSEEN näppäintä, arviointi on valmis etkä voi enää muuttaa vastauksiasi."
fi,Alignment,Yhdenmukaisuus
fi,Alternate Contact Email,Vaihtoehtoinen email-osoite
fi,Alternate email address to be used for all notifications for this order. This can be used for another person working on this Diagnostic report with you.,Vaihtoehtoinen (lisä) sähköpostiosoite käytettäväksi kaikissa tämän tilauksen viesteissä. Tämä voi olla toisen tässä projektissa työskentelevän henkilön email-osoite.
fi,Annual Revenue,Liikevaihto
fi,Apply code to team:,Käytä tähän tiimiin koodia
fi,Apply coupon code to Diagnostic report.,Käytä alennuskoodia Diagnostiikka raporttiin
fi,Apr [abbreviated month],Huhti 
fi,April [month],Huhtikuu
fi,Are you sure you want to delete this participant?,"Oletko varma, että haluat poistaa tämän osallistujan?"
fi,Are you sure you want to remove this from the translations?,"Oletko varma, että haluat poistaa tämän käännöksistä?"
fi,Are you sure?,Oletko varma?
fi,As you want it to appear on correspondence and in the report.,Kuten haluat sen näkyvän kirjeenvaihdossa ja raportissa.
fi,Aug [abbreviated month],Elo   
fi,August [month],Elokuu
fi,Average Response,Vastausten keskiarvo
fi,Back,Takaisin
fi,Balance:,Tasapaino
fi,Before and After Report,Ennen ja jälkeen raportin
fi,Begin Assessment,Aloita arviointi
fi,Bulk Add Members,Lisää useita jäseniä kerralla
fi,Camaraderie,Toverillisuus
fi,"Cannot create a team until user profile is complete. Please click ""My Profile"" and add address.",Tiimiä ei voida luoda ennen kuin käyttäjäprofiili on valmis. Klikkaa “minun profiilini” ja lisää osoite.
fi,Choose your pages to print (and/or delete the ones you do not want).,"Valitse mitkä sivut tulostetaan (ja/tai poista ne, joita et halua)."
fi,"Click the button ""Complete Diagnostic"".","Klikkaa ""Päätä diagnostiikka""."
fi,"Click the button ""Order Reports"".","Klikkaa ""Tilaa raportteja"""
fi,Communication,Viestintä
fi,Company Name,Yrityksen nimi
fi,Comparison Report,Vertailuraportti
fi,Complete Diagnostic,Päätä diagnostiikka
fi,Completed,Valmiit
fi,Completed Assessments,Suoritetut arvioinnit
fi,Completed Diagnostics,Valmiit kyselyt
fi,Completed:,Valmis:
fi,Completely Describes,Kuvaa täysin
fi,Concierge Services,Avustavat palvelut
fi,Congratulations! All Participants have completed the Team Diagnostic.,Onnittelut! Kaikki osallistujat ovat vastanneet Team Diagnostic arviointiin.
fi,Congratulations! All Participants have completed the Team Leader View Diagnostic.,Onnittelut! Kaikki osallistujat ovat vastanneet Team Leader View arviointiin.
fi,Congratulations! All Team Members have completed the Team Diagnostic Assessment.,Onneksi olkoon! Kaikki tiiminjäsenet ovat tehneet tiimin Team Diagnostic arvioinnin.
fi,Congratulations! All Team Members have completed the Team Diagnostic Assessment. You will be receiving your Team Report within the next 24 hours.,Onneksi olkoon! Kaikki tiimin jäsenet ovat tehneet Team Diagnostic  arvioinnin. Saat tiimiraportin 24 tunnin kuluessa.
fi,Constructive Interaction,Rakentava vuorovaikutus
fi,Cover Letter,Saatekirje
fi,Create New Report,Luo uusi raportti
fi,Customize Your Report,Muokkaa raporttia
fi,DO NOT FORWARD THIS EMAIL,Älä lähetä tätä sähköpostia eteenpäin
fi,Dashboard,Ohjauspöytä
fi,Days Left,Päiviä jäljellä
fi,Dear,Hyvä
fi,Dec [abbreviated month],Joulu 
fi,December [month],Joulukuu
fi,Decision Making,Päätöksenteko
fi,Default Language,Oletuskieli
fi,Default Language for each participant will be set automatically to the language specified here unless modified during team member setup.,Oletuskieli on automaattisesti valittu kieli ellet tee erikseen muutoksia yksittäisten osallistujien kohdalla
fi,Default Time Zone,Oletusaikavyöhyke
fi,Delete,Poista
fi,Delete Diagnostic,Poista kysely
fi,Delete Image,Poista kuva
fi,Delete this Team Member,Poista tämä tiimin jäsen
fi,Deploy,Lähetä
fi,Deploy Diagnostic,Lähetä kysely
fi,Deployed,Lähetetty
fi,Deployed:,Lähetetty:
fi,Description,Kuvaus
fi,Description of<br/> Scenario,Tilanteen kuvaus
fi,Designate Participant,Osallistujatiedot
fi,Designate Participants,Määritä osallistujat
fi,Diagnostic Reminder Email,Muistutussähköposti
fi,Diagnostic Type,Arvioinnin laji
fi,Does not Describe,Ei kuvaa
fi,Download the report here:,Lataa raportti tästä:
fi,Due,Aikaraja
fi,Due:,Aikaraja:
fi,Edit,Muokkaa
fi,Edit Cover Letter,Muokkaa saatekirjettä
fi,Edit Open-Ended Questions,Muokkaa avoimia kysymyksiä
fi,Edit Participant Details,Muokkaa osallistujatietoja
fi,Edit Report,Muokkaa raporttia
fi,Edit this Team Member,Muokkaa tiimin jäsenen tietoja
fi,Edit this Team Member's Answers,Muokkaa tämän tiimin jäsenen vastauksia
fi,Email,Sähköposti
fi,Email ALL Members In Progress,Lähetä sähköposti KAIKILLE joilla vastaaminen on vielä kesken
fi,Email ALL Participants Completed,Lähetä sähköposti KAIKILLE jotka ovat jo valmiit
fi,Email ALL Participants Not Started,"Lähetä sähköposti KAIKILLE, jotka eivät ole vielä aloittaneet"
fi,Email Address,Sähköpostiosoite
fi,Email Participants,Lähetä sähköposti osallistujille
fi,Email or password invalid,Sähköposti tai salasana on väärin
fi,End,Loppu
fi,Enter your email address to login,Kirjaudu sisään sähköpostiosoitteellasi
fi,Enter your email address to login.,Kirjaudu sisään sähköpostiosoitteellasi.
fi,Export Data,Vie data
fi,Facilitator,Fasilitaattori
fi,Facilitator:,Fasilitaattori:
fi,Feb [abbreviated month],Helmi 
fi,February [month],Helmikuu
fi,Fill in information and click 'Add Participant' to build your list.,"Lisää tiedot ja klikkaa ""lisää osallistuja"" listaasi."
fi,Fill in information and click 'Add Participant'.,"Lisää tiedot ja klikkaa ""lisää osallistuja""."
fi,Finish,Lopeta
fi,First Name,Etunimi
fi,Forgot Password,Salasana unohtui
fi,Fri [abbreviated weekday],Pe
fi,Friday [weekday],Perjantai
fi,Functional Area,Toimialue
fo,Feb [abbreviated month],Feb
fi,General Profile Information,Yleiset käyttäjäprofiilin tiedot
fi,General Report Information,Yleiset raporttia koskevat tiedot
fi,Generate Report,Luo raportti
fi,Goals & Strategies,Tavoitteet ja strategiat
fi,Have you added the Alternate Contact Email and/or Coupon Code?,Oletko lisännyt vaihtoehtoisen sähköpostin ja / tai alennuskoodin?
fi,Have you completed adding members for now?,Oletko lisännyt kaikki jäsenet tällä erää?
fi,Hide Participant List from participants,Kätke osallistujalista osallistujilta
fi,High Positivity,Korkea positiivisuus
fi,"However since your team has finished early, please let us know if you would like to have your report generated at this time.","Koska tiimi on vastannut tiimikyselyyn etuajassa, voimme pyydettäessä toimittaa raportinkin aikaisemmin."
fi,I agree to the,Lupaudun
fi,I am at least 16 years of age,Olen vähintään 16 vuotias
fi,"If you have any questions or problems producing a report, please contact us at:","Jos sinulla on ongelmia raportin tuottamisessa, ota yhteyttä:"
fi,"If you prefer to deploy your diagnostic NOW, use the button below to override the preset launch date and time.
 ","Jos haluat lähettää arvioinnin NYT, paina alla olevaa nappulaa "
fi,"If you want
    questions in another language, please translate them here.","Jos haluat kysymykset eri kielellä, käännä ne täällä."
fi,"If your e-mail system will not allow you to click through to the Diagnostic, please copy the following link and paste it into your Web browser address bar.","Ellei sähköpostijärjestelmäsi salli sinun avata kyselyä klikkaamalla Aloita -näppäintä, leikkaa allaoleva linkki  ja liimaa se internetselaimeesi."
fi,"If your e-mail system will not allow you to click through to the Team Assessment, please copy the following link and paste it into your Web browser address bar.","Jos sähköpostiviestissäsi oleva linkki ei avaudu, kopioi allaoleva linkki nettiselaimesi osoitekenttään.  Kopioi koko linkki huolellisesti, sillä se voi joskus jakautua kahdelle riville."
fi,"If your e-mail system will not allow you to click through to the Team Assessment, please copy the following link and paste it into your Web browser address bar. Please make sure to capture the entire link as it may break into two lines during the e-mail t","Jos sähköpostiviestissäsi oleva linkki ei avaudu, kopioi allaoleva linkki nettiselaimesi osoitekenttään.  Kopioi koko linkki huolellisesti, sillä se voi joskus jakautua kahdelle riville."
fi,In Progress,Käynnissä
fi,Individual or Team Type,Yksilö - tai tiimityyppi
fi,Individual/Team/Org Logo,Henkilö / tiimi / organisaation logo
fi,Individual/Team/Org Name,Henkilö / tiimi / organisaatio Nimi
fi,Industry,Teollisuudenala
fi,Invalid Login.,Login kirjautuminen on virheellinen.
fi,Participant Email,Osallistujan email
fi,It appears you've already started the diagnostic. You're now viewing the next question you need to answer.,"Näyttää siltä, että olet jo aloittanut vastaamisen Diagnostiikka kyselyyn. Näet nyt seuraavan kysymyksen, johon sinun tulee vastata. "
fi,"It automatically defaults to the time zone in your user profile. If your team is in a different time zone,","Aikavyöhyke on järjestelmässä automaattisesti se, mikä on sinun profiilissasi. Jos mitattava tiimi on eri aikavyöhykkeessä niin"
fi,Jan [abbreviated month],Tammi 
fi,January [month],Tammikuu
fi,Jul [abbreviated month],Heinä 
fi,July [month],Heinäkuu
fi,Jun [abbreviated month],Kesä  
fi,June [month],Kesäkuu
fi,"Keep in mind that you can re-generate a report as many times as you need to (often to delete pages you don't want to print), but please note the system remembers only the last version you generate.","Pidä mielessäsi, että järjestelmä sallii sinun toimittaa raportit niin monta kertaa kuin haluat (esim. voit poistaa sivuja joita et halua) mutta muista, että se säilyttää ainoastaan viimeisimmän version, jonka toimitit."
fi,Language,Kieli
fi,Last Login,Kirjautunut viimeksi
fi,Last Name,Sukunimi
fi,Logged in as,Sisäänkirjautunut nimellä
fi,Logged in as Kristiina Hiukka.,Kirjautunut järjestelmään Kristiina Hiukkana.
fi,Login,Kirjaudu järjestelmään
fi,Login as User,Kirjautunut sisään käyttäjänä
fi,Login as this Team Member,Kirjaudu sisään tiimin jäsenenä.
fi,Logout,Kirjaudu ulos
fi,Low Positivity,Alhainen positiivisuus
fi,Low Productivity,Alhainen tuottavuus
fi,Mar [abbreviated month],Maalis
fi,March [month],Maaliskuu
fi,May [abbreviated month],Touko 
fi,May [month],Toukokuu
fi,Member successfully updated.,Tiimin jäsenen päivitys onnistui.
fi,Mon [abbreviated weekday],Ma
fi,Monday [weekday],Maanantai
fi,My Profile,Profiilini
fi,NOTE: The Team Time Zone drives when the auto-deployment occurs.,"HUOM: Tiimin aikavyöhyke vaikuttaa siihen, milloin automaattinen lähetys tapahtuu"
fi,"NOTE: The Team Time Zone drives when the auto-deployment occurs.  It automatically defaults to the time zone in your user profile.
  If your team is in a different time zone, please be sure to change it here. If multiple time zones, please use the time zo","HUOM: Aikavyöhyke määrittää sen, milloin kyselyn automaattinen lähetys tapahtuu. Oletus perustuu käyttäjäprofiiliisi. Jos tiimisi on eri aikavyöhykkeellä, niin huomaathan tehdä muutoksen tässä. Jos useampia aikavyöhykkeitä, niin ole hyvä ja käytä sitä aikavyöhykettä, jossa enemmistö tiimin jäsenistä on."
fi,Report,Raportti
fi,Report PowerPoint Conversion,Raportin PowerPoint versio.
fi,Report Ready,Raportti on valmis
fi,"NOTE: The Team Time Zone drives when the auto-deployment occurs.  It automatically defaults to the time zone in your user profile.
  If your team is in a different time zone, please be sure to change it here. If multiple time zones, please use the time zone for a majority of the team members.","Huom! Aikavyöhyke määrittää sen, milloin kyselyn automaattinen lähetys tapahtuu. Oletus perustuu käyttäjäprofiiliisi.Jos tiimisi on eri aikavyöhykkeellä, niin huomaathan tehdä muutoksen tässä. Jos useampia aikavyöhykkeitä, niin ole hyvä ja käytä sitä aikavyöhykettä, jossa enemmistö tiimin jäsenistä on."
fi,Name,Nimi
fi,Navigate to the deployment on your portal.,Mene arvioinnin lähettämiskohtaan portaalissasi.
fi,Next &gt;&gt;&gt;,Seuraava
fi,Next Question,Seuraava kysymys
fi,No Participant added yet.,Yhtään osallistujaa ei ole vielä valittu.
fi,No Participants added yet.,Yhtään osallistujaa ei ole vielä valittu.
fi,No Participants have been added.,Osallistujia ei ole lisätty.
fi,No Recent Activity.,Ei toimintaa lähiaikoina.
fi,No current open-ended questions have been selected.,Mitään avoimia kysymyksiä ei ole valittu.
fi,Not Deployed,Ei lähetetty
fi,Not Started,Ei aloitettu
fi,"Note: Once you have ordered the Report, you can preview, customize pagination, modify language options and download the final version as many times as needed.","HUOM: Kun olet tilannut raportin, voit käydä sen läpi, räätälöidä sivunumeroinnin ja kielivalinnat sekä ladata viimeisimmän version niin monta kertaa kuin haluat."
fi,Notifications,Ilmoituksia
fi,"Notify me on events (Reports, Exports, etc.)","Ilmoita minulle tapahtumista (raportit, viennit tms)"
fi,Notify me when a Team is Completed,Ilmoita minulle kun tiimi on valmis
fi,Nov [abbreviated month],Marras
fi,November [month],Marraskuu
fi,Oct [abbreviated month],Loka  
fi,October [month],Lokakuu
fi,Only enter if you want this on your invoices and receipts,Lisää vain jos haluat tämän laskuusi ja kuittiisi
fi,Open-Ended Question List,Avoimien kysymysten lista
fi,Open-Ended Questions,Avoimet kysymykset
fi,Optimism,Optimismi
fi,Order Reports,Tilaa raportteja
fi,Other,Muu
fi,Participant,Osallistuja
fi,Participant Privacy,Osallistujan yksityisyys
fi,Participants,Osallistujat
fi,Password changed.,Salasana vaihdettu.
fi,Phone,Puhelin
